id,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,footprintWKT,scientificName,vernacularName
945_546,1/21/99,41.301944,-72.001944,EPSG:4326 WGS84,POINT(-72.001944 41.301944),Pagophilus groenlandicus,Harp Seal
945_530,4/13/94,41.288056,-72.255,EPSG:4326 WGS84,POINT(-72.255 41.288056),Pagophilus groenlandicus,Harp Seal
945_588,2/18/06,41.311389,-72.207222,EPSG:4326 WGS84,POINT(-72.207222 41.311389),Pagophilus groenlandicus,Harp Seal
945_195,4/20/01,41.34,-71.728056,EPSG:4326 WGS84,POINT(-71.728056 41.34),Pagophilus groenlandicus,Harp Seal
945_123,3/1/96,41.380833,-71.517778,EPSG:4326 WGS84,POINT(-71.517778 41.380833),Pagophilus groenlandicus,Harp Seal
945_566,4/26/01,41.335556,-71.935833,EPSG:4326 WGS84,POINT(-71.935833 41.335556),Pagophilus groenlandicus,Harp Seal
945_122,3/1/96,41.364722,-71.600833,EPSG:4326 WGS84,POINT(-71.600833 41.364722),Pagophilus groenlandicus,Harp Seal
945_124,3/2/96,41.333889,-71.7,EPSG:4326 WGS84,POINT(-71.7 41.333889),Pagophilus groenlandicus,Harp Seal
945_183,3/28/01,41.667222,-71.256944,EPSG:4326 WGS84,POINT(-71.256944 41.667222),Pagophilus groenlandicus,Harp Seal
945_572,2/27/02,41.270033,-72.472822,EPSG:4326 WGS84,POINT(-72.472822 41.270033),Pagophilus groenlandicus,Harp Seal
945_174,3/16/01,41.495278,-71.324444,EPSG:4326 WGS84,POINT(-71.324444 41.495278),Pagophilus groenlandicus,Harp Seal
945_166,2/16/01,41.450556,-71.302222,EPSG:4326 WGS84,POINT(-71.302222 41.450556),Pagophilus groenlandicus,Harp Seal
945_190,4/11/01,41.7525,-71.3875,EPSG:4326 WGS84,POINT(-71.3875 41.7525),Pagophilus groenlandicus,Harp Seal
945_567,5/4/01,41.274722,-72.742222,EPSG:4326 WGS84,POINT(-72.742222 41.274722),Pagophilus groenlandicus,Harp Seal
945_271,3/22/09,41.7042,-71.231,EPSG:4326 WGS84,POINT(-71.231 41.7042),Pagophilus groenlandicus,Harp Seal
945_239,3/22/05,41.369167,-71.505556,EPSG:4326 WGS84,POINT(-71.505556 41.369167),Pagophilus groenlandicus,Harp Seal
945_111,3/4/95,41.3175,-71.801389,EPSG:4326 WGS84,POINT(-71.801389 41.3175),Pagophilus groenlandicus,Harp Seal
945_196,4/23/01,41.603333,-71.206944,EPSG:4326 WGS84,POINT(-71.206944 41.603333),Pagophilus groenlandicus,Harp Seal
945_126,3/23/96,41.700278,-71.235556,EPSG:4326 WGS84,POINT(-71.235556 41.700278),Pagophilus groenlandicus,Harp Seal
945_545,1/7/99,41.0369,-73.5227,EPSG:4326 WGS84,POINT(-73.5227 41.0369),Pagophilus groenlandicus,Harp Seal
945_118,5/9/95,41.484167,-71.235833,EPSG:4326 WGS84,POINT(-71.235833 41.484167),Pagophilus groenlandicus,Harp Seal
945_115,3/26/95,41.351111,-71.619167,EPSG:4326 WGS84,POINT(-71.619167 41.351111),Pagophilus groenlandicus,Harp Seal
945_197,4/25/01,41.445,-71.468611,EPSG:4326 WGS84,POINT(-71.468611 41.445),Pagophilus groenlandicus,Harp Seal
945_114,3/26/95,41.309444,-71.852778,EPSG:4326 WGS84,POINT(-71.852778 41.309444),Pagophilus groenlandicus,Harp Seal
945_129,4/1/96,41.469167,-71.384444,EPSG:4326 WGS84,POINT(-71.384444 41.469167),Pagophilus groenlandicus,Harp Seal
945_244,5/1/05,41.351944,-71.719167,EPSG:4326 WGS84,POINT(-71.719167 41.351944),Pagophilus groenlandicus,Harp Seal
945_136,3/19/97,41.301111,-71.867222,EPSG:4326 WGS84,POINT(-71.867222 41.301111),Pagophilus groenlandicus,Harp Seal
945_589,3/6/06,41.321,-72.0575,EPSG:4326 WGS84,POINT(-72.0575 41.321),Pagophilus groenlandicus,Harp Seal
945_151,1/26/99,41.433611,-71.450278,EPSG:4326 WGS84,POINT(-71.450278 41.433611),Pagophilus groenlandicus,Harp Seal
945_132,5/9/96,41.350833,-71.633889,EPSG:4326 WGS84,POINT(-71.633889 41.350833),Pagophilus groenlandicus,Harp Seal
945_573,3/18/02,41.341111,-71.958611,EPSG:4326 WGS84,POINT(-71.958611 41.341111),Pagophilus groenlandicus,Harp Seal
945_575,4/2/02,41.251111,-72.710278,EPSG:4326 WGS84,POINT(-72.710278 41.251111),Pagophilus groenlandicus,Harp Seal
945_577,4/5/02,41.215709,-73.053355,EPSG:4326 WGS84,POINT(-73.053355 41.215709),Pagophilus groenlandicus,Harp Seal
945_179,3/24/01,41.367778,-71.5,EPSG:4326 WGS84,POINT(-71.5 41.367778),Pagophilus groenlandicus,Harp Seal
945_250,3/20/06,41.355,-71.6489,EPSG:4326 WGS84,POINT(-71.6489 41.355),Pagophilus groenlandicus,Harp Seal
945_156,3/4/99,41.467778,-71.333889,EPSG:4326 WGS84,POINT(-71.333889 41.467778),Pagophilus groenlandicus,Harp Seal
945_137,3/19/97,41.351111,-71.483889,EPSG:4326 WGS84,POINT(-71.483889 41.351111),Pagophilus groenlandicus,Harp Seal
945_538,3/8/97,41.334444,-71.901111,EPSG:4326 WGS84,POINT(-71.901111 41.334444),Pagophilus groenlandicus,Harp Seal
945_557,2/21/01,41.345278,-71.934167,EPSG:4326 WGS84,POINT(-71.934167 41.345278),Pagophilus groenlandicus,Harp Seal
945_257,2/25/08,41.472216,-71.166783,EPSG:4326 WGS84,POINT(-71.166783 41.472216),Pagophilus groenlandicus,Harp Seal
945_591,3/22/06,41.365833,-71.968889,EPSG:4326 WGS84,POINT(-71.968889 41.365833),Pagophilus groenlandicus,Harp Seal
945_170,3/3/01,41.356389,-71.676944,EPSG:4326 WGS84,POINT(-71.676944 41.356389),Pagophilus groenlandicus,Harp Seal
945_231,2/6/05,41.666667,-71.25,EPSG:4326 WGS84,POINT(-71.25 41.666667),Pagophilus groenlandicus,Harp Seal
945_158,3/20/99,41.651389,-71.3,EPSG:4326 WGS84,POINT(-71.3 41.651389),Pagophilus groenlandicus,Harp Seal
945_152,1/27/99,41.651111,-71.301111,EPSG:4326 WGS84,POINT(-71.301111 41.651111),Pagophilus groenlandicus,Harp Seal
945_110,2/26/95,41.200556,-71.551389,EPSG:4326 WGS84,POINT(-71.551389 41.200556),Pagophilus groenlandicus,Harp Seal
945_266,2/27/09,41.3245,-71.7922,EPSG:4326 WGS84,POINT(-71.7922 41.3245),Pagophilus groenlandicus,Harp Seal
945_113,3/20/95,41.5175,-71.385,EPSG:4326 WGS84,POINT(-71.385 41.5175),Pagophilus groenlandicus,Harp Seal
945_167,2/16/01,41.368889,-71.468611,EPSG:4326 WGS84,POINT(-71.468611 41.368889),Pagophilus groenlandicus,Harp Seal
945_220,2/29/04,41.583333,-71.133333,EPSG:4326 WGS84,POINT(-71.133333 41.583333),Pagophilus groenlandicus,Harp Seal
945_162,5/2/00,41.568611,-71.451111,EPSG:4326 WGS84,POINT(-71.451111 41.568611),Pagophilus groenlandicus,Harp Seal
945_253,2/6/07,41.3131,-71.8426,EPSG:4326 WGS84,POINT(-71.8426 41.3131),Pagophilus groenlandicus,Harp Seal
945_580,4/22/03,41.1084,-73.34619,EPSG:4326 WGS84,POINT(-73.34619 41.1084),Pagophilus groenlandicus,Harp Seal
945_103,4/2/94,41.368056,-71.517778,EPSG:4326 WGS84,POINT(-71.517778 41.368056),Pagophilus groenlandicus,Harp Seal
945_600,3/25/09,41.1251,-73.2787,EPSG:4326 WGS84,POINT(-73.2787 41.1251),Pagophilus groenlandicus,Harp Seal
945_165,2/10/01,41.568611,-71.434167,EPSG:4326 WGS84,POINT(-71.434167 41.568611),Pagophilus groenlandicus,Harp Seal
945_143,1/2/98,41.301944,-71.852222,EPSG:4326 WGS84,POINT(-71.852222 41.301944),Pagophilus groenlandicus,Harp Seal
945_251,5/26/06,41.4843,-71.316,EPSG:4326 WGS84,POINT(-71.316 41.4843),Pagophilus groenlandicus,Harp Seal
945_558,3/8/01,41.325779,-72.05306,EPSG:4326 WGS84,POINT(-72.05306 41.325779),Pagophilus groenlandicus,Harp Seal
945_237,2/16/05,41.225,-71.5667,EPSG:4326 WGS84,POINT(-71.5667 41.225),Pagophilus groenlandicus,Harp Seal
945_590,3/21/06,41.348,-72.177222,EPSG:4326 WGS84,POINT(-72.177222 41.348),Pagophilus groenlandicus,Harp Seal
945_104,4/8/94,41.471111,-71.336667,EPSG:4326 WGS84,POINT(-71.336667 41.471111),Pagophilus groenlandicus,Harp Seal
945_263,2/9/09,41.313,-71.84,EPSG:4326 WGS84,POINT(-71.84 41.313),Pagophilus groenlandicus,Harp Seal
945_201,2/9/02,41.3175,-71.871944,EPSG:4326 WGS84,POINT(-71.871944 41.3175),Pagophilus groenlandicus,Harp Seal
945_214,3/16/03,41.335833,-71.776944,EPSG:4326 WGS84,POINT(-71.776944 41.335833),Pagophilus groenlandicus,Harp Seal
945_107,5/10/94,41.368889,-71.483056,EPSG:4326 WGS84,POINT(-71.483056 41.368889),Pagophilus groenlandicus,Harp Seal
945_163,6/17/00,41.334444,-71.685278,EPSG:4326 WGS84,POINT(-71.685278 41.334444),Pagophilus groenlandicus,Harp Seal
945_168,3/2/01,41.696111,-71.456389,EPSG:4326 WGS84,POINT(-71.456389 41.696111),Pagophilus groenlandicus,Harp Seal
945_285,3/31/11,41.37804,-71.542861,EPSG:4326 WGS84,POINT(-71.542861 41.37804),Pagophilus groenlandicus,Harp Seal
945_112,3/11/95,41.318333,-71.735833,EPSG:4326 WGS84,POINT(-71.735833 41.318333),Pagophilus groenlandicus,Harp Seal
945_138,3/30/97,41.333889,-71.7025,EPSG:4326 WGS84,POINT(-71.7025 41.333889),Pagophilus groenlandicus,Harp Seal
945_246,1/22/06,41.366667,-71.635833,EPSG:4326 WGS84,POINT(-71.635833 41.366667),Pagophilus groenlandicus,Harp Seal
945_268,3/11/09,41.6991,-71.2421,EPSG:4326 WGS84,POINT(-71.2421 41.6991),Pagophilus groenlandicus,Harp Seal
945_561,3/18/01,41.341389,-71.900556,EPSG:4326 WGS84,POINT(-71.900556 41.341389),Pagophilus groenlandicus,Harp Seal
945_235,2/13/05,41.166667,-71.55,EPSG:4326 WGS84,POINT(-71.55 41.166667),Pagophilus groenlandicus,Harp Seal
945_279,2/23/11,41.35834,-71.63378,EPSG:4326 WGS84,POINT(-71.63378 41.35834),Pagophilus groenlandicus,Harp Seal
945_272,3/25/09,41.331,-71.736,EPSG:4326 WGS84,POINT(-71.736 41.331),Pagophilus groenlandicus,Harp Seal
945_610,3/17/11,41.279951,-72.295382,EPSG:4326 WGS84,POINT(-72.295382 41.279951),Pagophilus groenlandicus,Harp Seal
945_198,4/29/01,41.540278,-71.243611,EPSG:4326 WGS84,POINT(-71.243611 41.540278),Pagophilus groenlandicus,Harp Seal
945_133,11/14/96,41.368056,-71.533333,EPSG:4326 WGS84,POINT(-71.533333 41.368056),Pagophilus groenlandicus,Harp Seal
945_537,3/17/96,41.260278,-72.713889,EPSG:4326 WGS84,POINT(-72.713889 41.260278),Pagophilus groenlandicus,Harp Seal
945_280,3/22/11,41.38531,-71.476364,EPSG:4326 WGS84,POINT(-71.476364 41.38531),Pagophilus groenlandicus,Harp Seal
945_578,4/12/02,41.301944,-72.117778,EPSG:4326 WGS84,POINT(-72.117778 41.301944),Pagophilus groenlandicus,Harp Seal
945_98,4/1/90,41.310278,-71.876944,EPSG:4326 WGS84,POINT(-71.876944 41.310278),Pagophilus groenlandicus,Harp Seal
945_579,1/30/03,41.25,-72.821111,EPSG:4326 WGS84,POINT(-72.821111 41.25),Pagophilus groenlandicus,Harp Seal
945_177,3/20/01,41.379722,-71.525278,EPSG:4326 WGS84,POINT(-71.525278 41.379722),Pagophilus groenlandicus,Harp Seal
945_262,2/6/09,41.332,-71.712,EPSG:4326 WGS84,POINT(-71.712 41.332),Pagophilus groenlandicus,Harp Seal
945_232,2/10/05,41.7284,-71.386,EPSG:4326 WGS84,POINT(-71.386 41.7284),Pagophilus groenlandicus,Harp Seal
945_564,4/2/01,41.286111,-72.3325,EPSG:4326 WGS84,POINT(-72.3325 41.286111),Pagophilus groenlandicus,Harp Seal
945_109,2/21/95,41.318333,-71.735556,EPSG:4326 WGS84,POINT(-71.735556 41.318333),Pagophilus groenlandicus,Harp Seal
945_187,3/31/01,41.458611,-71.336944,EPSG:4326 WGS84,POINT(-71.336944 41.458611),Pagophilus groenlandicus,Harp Seal
945_175,3/17/01,41.473333,-71.174722,EPSG:4326 WGS84,POINT(-71.174722 41.473333),Pagophilus groenlandicus,Harp Seal
